,date,market1,market2,lag
2429,2006-01-24,US,NL,-16313
2424,2006-01-24,US,GB,7500
2425,2006-01-24,GB,US,-7500
2433,2006-01-25,GB,NL,-8000
2430,2006-01-25,US,GB,26031
2431,2006-01-25,GB,US,-26031
2434,2006-01-25,NL,US,16811
2432,2006-01-25,NL,GB,8000
2435,2006-01-25,US,NL,-16811
2436,2006-01-26,US,GB,-9500
2437,2006-01-26,GB,US,9500
2438,2006-01-26,NL,GB,9000
2439,2006-01-26,GB,NL,-9000
2440,2006-01-26,NL,US,2000
2441,2006-01-26,US,NL,-2000
2447,2006-01-27,US,NL,-3000
2446,2006-01-27,NL,US,3000
2445,2006-01-27,GB,NL,-3500
2442,2006-01-27,US,GB,-11500
2443,2006-01-27,GB,US,11500
2444,2006-01-27,NL,GB,3500
67,2006-01-30,GB,US,23750
71,2006-01-30,US,NL,8000
70,2006-01-30,NL,US,-8000
66,2006-01-30,US,GB,-23750
69,2006-01-30,GB,NL,-16000
68,2006-01-30,NL,GB,16000
2452,2006-01-31,NL,US,19000
2453,2006-01-31,US,NL,-19000
2450,2006-01-31,NL,GB,1750
2449,2006-01-31,GB,US,10000
2451,2006-01-31,GB,NL,-1750
2448,2006-01-31,US,GB,-10000
2454,2006-02-01,US,GB,2875
2455,2006-02-01,GB,US,-2875
2456,2006-02-01,NL,GB,18000
2459,2006-02-01,US,NL,-27250
2458,2006-02-01,NL,US,27250
2457,2006-02-01,GB,NL,-18000
2460,2006-02-02,US,GB,-13000
2461,2006-02-02,GB,US,13000
2462,2006-02-02,NL,GB,1000
2463,2006-02-02,GB,NL,-1000
2464,2006-02-02,NL,US,21250
2465,2006-02-02,US,NL,-21250
2471,2006-02-03,US,NL,-11000
2470,2006-02-03,NL,US,11000
2469,2006-02-03,GB,NL,4000
2468,2006-02-03,NL,GB,-4000
2467,2006-02-03,GB,US,-8000
2466,2006-02-03,US,GB,8000
2472,2006-02-06,US,GB,12125
2473,2006-02-06,GB,US,-12125
2474,2006-02-06,NL,GB,10000
2475,2006-02-06,GB,NL,-10000
2476,2006-02-06,NL,US,18000
2477,2006-02-06,US,NL,-18000
2479,2006-02-07,GB,US,13000
2480,2006-02-07,NL,GB,12569
2481,2006-02-07,GB,NL,-12569
2482,2006-02-07,NL,US,17000
2483,2006-02-07,US,NL,-17000
2478,2006-02-07,US,GB,-13000
2487,2006-02-08,GB,NL,-1000
2484,2006-02-08,US,GB,17000
2485,2006-02-08,GB,US,-17000
2486,2006-02-08,NL,GB,1000
2489,2006-02-08,US,NL,-10500
2488,2006-02-08,NL,US,10500
2494,2006-02-09,NL,US,-6000
2493,2006-02-09,GB,NL,-20625
2492,2006-02-09,NL,GB,20625
2491,2006-02-09,GB,US,18000
2490,2006-02-09,US,GB,-18000
2495,2006-02-09,US,NL,6000
2501,2006-02-10,US,NL,-24500
2497,2006-02-10,GB,US,12000
2498,2006-02-10,NL,GB,10000
2499,2006-02-10,GB,NL,-10000
2500,2006-02-10,NL,US,24500
2496,2006-02-10,US,GB,-12000
77,2006-02-13,US,NL,-16000
74,2006-02-13,NL,GB,22000
75,2006-02-13,GB,NL,-22000
76,2006-02-13,NL,US,16000
73,2006-02-13,GB,US,-64750
72,2006-02-13,US,GB,64750
2505,2006-02-14,GB,NL,-30750
2503,2006-02-14,GB,US,5500
2506,2006-02-14,NL,US,37000
2507,2006-02-14,US,NL,-37000
2504,2006-02-14,NL,GB,30750
2502,2006-02-14,US,GB,-5500
2508,2006-02-15,US,GB,-18000
2509,2006-02-15,GB,US,18000
2510,2006-02-15,NL,GB,40500
2511,2006-02-15,GB,NL,-40500
2512,2006-02-15,NL,US,12125
2513,2006-02-15,US,NL,-12125
2515,2006-02-16,GB,US,-6500
2514,2006-02-16,US,GB,6500
2516,2006-02-16,NL,GB,15000
2517,2006-02-16,GB,NL,-15000
2518,2006-02-16,NL,US,22000
2519,2006-02-16,US,NL,-22000
2521,2006-02-17,GB,US,7750
2523,2006-02-17,GB,NL,-5625
2522,2006-02-17,NL,GB,5625
2520,2006-02-17,US,GB,-7750
2524,2006-02-17,NL,US,18000
2525,2006-02-17,US,NL,-18000
2526,2006-02-21,US,GB,12500
2527,2006-02-21,GB,US,-12500
2528,2006-02-21,NL,GB,4750
2529,2006-02-21,GB,NL,-4750
2530,2006-02-21,NL,US,14750
2531,2006-02-21,US,NL,-14750
2534,2006-02-22,NL,GB,19500
2532,2006-02-22,US,GB,-6000
2533,2006-02-22,GB,US,6000
2535,2006-02-22,GB,NL,-19500
2536,2006-02-22,NL,US,14375
2537,2006-02-22,US,NL,-14375
2540,2006-02-23,NL,GB,3125
2539,2006-02-23,GB,US,-14500
2542,2006-02-23,NL,US,11000
2543,2006-02-23,US,NL,-11000
2538,2006-02-23,US,GB,14500
2541,2006-02-23,GB,NL,-3125
2544,2006-02-24,US,GB,-24500
2545,2006-02-24,GB,US,24500
2547,2006-02-24,GB,NL,-500
2548,2006-02-24,NL,US,8000
2549,2006-02-24,US,NL,-8000
2546,2006-02-24,NL,GB,500
81,2006-02-27,GB,NL,8000
80,2006-02-27,NL,GB,-8000
79,2006-02-27,GB,US,4000
78,2006-02-27,US,GB,-4000
82,2006-02-27,NL,US,28000
83,2006-02-27,US,NL,-28000
2550,2006-02-28,US,GB,19000
2551,2006-02-28,GB,US,-19000
2552,2006-02-28,NL,GB,25250
2555,2006-02-28,US,NL,-13000
2553,2006-02-28,GB,NL,-25250
2554,2006-02-28,NL,US,13000
2557,2006-03-01,GB,US,9000
2556,2006-03-01,US,GB,-9000
2561,2006-03-01,US,NL,-13500
2560,2006-03-01,NL,US,13500
2559,2006-03-01,GB,NL,19000
2558,2006-03-01,NL,GB,-19000
2566,2006-03-02,NL,US,11000
2567,2006-03-02,US,NL,-11000
2563,2006-03-02,GB,US,-10500
2562,2006-03-02,US,GB,10500
2564,2006-03-02,NL,GB,21250
2565,2006-03-02,GB,NL,-21250
2569,2006-03-03,GB,US,16000
2573,2006-03-03,US,NL,-13000
2572,2006-03-03,NL,US,13000
2571,2006-03-03,GB,NL,4000
2570,2006-03-03,NL,GB,-4000
2568,2006-03-03,US,GB,-16000
2576,2006-03-06,NL,GB,-5000
2577,2006-03-06,GB,NL,5000
2578,2006-03-06,NL,US,15000
2579,2006-03-06,US,NL,-15000
2574,2006-03-06,US,GB,-1750
2575,2006-03-06,GB,US,1750
2580,2006-03-07,US,GB,12000
2581,2006-03-07,GB,US,-12000
2582,2006-03-07,NL,GB,22750
2583,2006-03-07,GB,NL,-22750
2585,2006-03-07,US,NL,19000
2584,2006-03-07,NL,US,-19000
2587,2006-03-08,GB,US,-18000
2588,2006-03-08,NL,GB,1000
2589,2006-03-08,GB,NL,-1000
2590,2006-03-08,NL,US,9500
2591,2006-03-08,US,NL,-9500
2586,2006-03-08,US,GB,18000
2594,2006-03-09,NL,GB,18000
2592,2006-03-09,US,GB,4000
2593,2006-03-09,GB,US,-4000
2595,2006-03-09,GB,NL,-18000
2596,2006-03-09,NL,US,23688
2597,2006-03-09,US,NL,-23688
2598,2006-03-10,US,GB,-13500
2599,2006-03-10,GB,US,13500
2600,2006-03-10,NL,GB,-220
2603,2006-03-10,US,NL,-19000
2601,2006-03-10,GB,NL,220
2602,2006-03-10,NL,US,19000
84,2006-03-13,US,GB,50125
85,2006-03-13,GB,US,-50125
86,2006-03-13,NL,GB,12000
87,2006-03-13,GB,NL,-12000
88,2006-03-13,NL,US,10000
89,2006-03-13,US,NL,-10000
2604,2006-03-14,US,GB,2000
2605,2006-03-14,GB,US,-2000
2606,2006-03-14,NL,GB,1000
2607,2006-03-14,GB,NL,-1000
2608,2006-03-14,NL,US,9000
2609,2006-03-14,US,NL,-9000
2614,2006-03-15,NL,US,-19000
2613,2006-03-15,GB,NL,-8000
2615,2006-03-15,US,NL,19000
2611,2006-03-15,GB,US,13000
2610,2006-03-15,US,GB,-13000
2612,2006-03-15,NL,GB,8000
2616,2006-03-16,US,GB,17000
2618,2006-03-16,NL,GB,22750
2619,2006-03-16,GB,NL,-22750
2620,2006-03-16,NL,US,-2500
2621,2006-03-16,US,NL,2500
2617,2006-03-16,GB,US,-17000
2627,2006-03-17,US,NL,-55500
2626,2006-03-17,NL,US,55500
2624,2006-03-17,NL,GB,10500
2623,2006-03-17,GB,US,10000
2625,2006-03-17,GB,NL,-10500
2622,2006-03-17,US,GB,-10000
2628,2006-03-20,US,GB,-4000
2629,2006-03-20,GB,US,4000
2631,2006-03-20,GB,NL,-10625
2632,2006-03-20,NL,US,32500
2633,2006-03-20,US,NL,-32500
2630,2006-03-20,NL,GB,10625
2638,2006-03-21,NL,US,17000
2636,2006-03-21,NL,GB,36750
2635,2006-03-21,GB,US,10000
2634,2006-03-21,US,GB,-10000
2639,2006-03-21,US,NL,-17000
2637,2006-03-21,GB,NL,-36750
2645,2006-03-22,US,NL,-27500
2644,2006-03-22,NL,US,27500
2643,2006-03-22,GB,NL,3500
2640,2006-03-22,US,GB,-9000
2641,2006-03-22,GB,US,9000
2642,2006-03-22,NL,GB,-3500
2650,2006-03-23,NL,US,13875
2649,2006-03-23,GB,NL,-10000
2651,2006-03-23,US,NL,-13875
2647,2006-03-23,GB,US,8000
2646,2006-03-23,US,GB,-8000
2648,2006-03-23,NL,GB,10000
2657,2006-03-24,US,NL,-20500
2655,2006-03-24,GB,NL,25500
2656,2006-03-24,NL,US,20500
2653,2006-03-24,GB,US,13500
2652,2006-03-24,US,GB,-13500
2654,2006-03-24,NL,GB,-25500
95,2006-03-27,US,NL,-16000
94,2006-03-27,NL,US,16000
93,2006-03-27,GB,NL,6000
92,2006-03-27,NL,GB,-6000
91,2006-03-27,GB,US,-8000
90,2006-03-27,US,GB,8000
2659,2006-03-28,GB,US,4875
2660,2006-03-28,NL,GB,-6000
2661,2006-03-28,GB,NL,6000
2662,2006-03-28,NL,US,4000
2658,2006-03-28,US,GB,-4875
2663,2006-03-28,US,NL,-4000
2664,2006-03-29,US,GB,1000
2665,2006-03-29,GB,US,-1000
2666,2006-03-29,NL,GB,19000
2667,2006-03-29,GB,NL,-19000
2668,2006-03-29,NL,US,13000
2669,2006-03-29,US,NL,-13000
2675,2006-03-30,US,NL,-4500
2670,2006-03-30,US,GB,-12000
2671,2006-03-30,GB,US,12000
2672,2006-03-30,NL,GB,33500
2673,2006-03-30,GB,NL,-33500
2674,2006-03-30,NL,US,4500
2676,2006-03-31,US,GB,21000
2677,2006-03-31,GB,US,-21000
2678,2006-03-31,NL,GB,7500
2679,2006-03-31,GB,NL,-7500
2680,2006-03-31,NL,US,12750
2681,2006-03-31,US,NL,-12750
2685,2006-04-03,GB,NL,17188
2682,2006-04-03,US,GB,15250
2686,2006-04-03,NL,US,19000
2683,2006-04-03,GB,US,-15250
2687,2006-04-03,US,NL,-19000
2684,2006-04-03,NL,GB,-17188
2688,2006-04-04,US,GB,0
2693,2006-04-04,US,NL,-12000
2689,2006-04-04,GB,US,0
2691,2006-04-04,GB,NL,-8000
2692,2006-04-04,NL,US,12000
2690,2006-04-04,NL,GB,8000
2698,2006-04-05,NL,US,8000
2699,2006-04-05,US,NL,-8000
2696,2006-04-05,NL,GB,6000
2695,2006-04-05,GB,US,500
2694,2006-04-05,US,GB,-500
2697,2006-04-05,GB,NL,-6000
2700,2006-04-06,US,GB,-6000
2702,2006-04-06,NL,GB,-14375
2703,2006-04-06,GB,NL,14375
2704,2006-04-06,NL,US,44000
2705,2006-04-06,US,NL,-44000
2701,2006-04-06,GB,US,6000
2706,2006-04-07,US,GB,0
2707,2006-04-07,GB,US,0
2708,2006-04-07,NL,GB,1000
2710,2006-04-07,NL,US,7000
2711,2006-04-07,US,NL,-7000
2709,2006-04-07,GB,NL,-1000
96,2006-04-10,US,GB,96438
97,2006-04-10,GB,US,-96438
98,2006-04-10,NL,GB,-6000
99,2006-04-10,GB,NL,6000
100,2006-04-10,NL,US,22000
101,2006-04-10,US,NL,-22000
2713,2006-04-11,GB,US,11500
2714,2006-04-11,NL,GB,26500
2715,2006-04-11,GB,NL,-26500
2716,2006-04-11,NL,US,14000
2717,2006-04-11,US,NL,-14000
2712,2006-04-11,US,GB,-11500
2719,2006-04-12,GB,US,23500
2720,2006-04-12,NL,GB,34750
2721,2006-04-12,GB,NL,-34750
2722,2006-04-12,NL,US,13500
2723,2006-04-12,US,NL,-13500
2718,2006-04-12,US,GB,-23500
2724,2006-04-13,US,GB,45000
2725,2006-04-13,GB,US,-45000
2727,2006-04-13,GB,NL,-29500
2728,2006-04-13,NL,US,14500
2729,2006-04-13,US,NL,-14500
2726,2006-04-13,NL,GB,29500
2730,2006-04-18,US,GB,8000
2732,2006-04-18,NL,GB,-10000
2733,2006-04-18,GB,NL,10000
2734,2006-04-18,NL,US,18000
2735,2006-04-18,US,NL,-18000
2731,2006-04-18,GB,US,-8000
2736,2006-04-19,US,GB,-21500
2738,2006-04-19,NL,GB,13000
2737,2006-04-19,GB,US,21500
2741,2006-04-19,US,NL,-16000
2740,2006-04-19,NL,US,16000
2739,2006-04-19,GB,NL,-13000
2742,2006-04-20,US,GB,7500
2743,2006-04-20,GB,US,-7500
2745,2006-04-20,GB,NL,5000
2746,2006-04-20,NL,US,19750
2747,2006-04-20,US,NL,-19750
2744,2006-04-20,NL,GB,-5000
2752,2006-04-21,NL,US,36625
2749,2006-04-21,GB,US,-12000
2750,2006-04-21,NL,GB,17000
2751,2006-04-21,GB,NL,-17000
2753,2006-04-21,US,NL,-36625
2748,2006-04-21,US,GB,12000
2755,2006-04-24,GB,US,4500
2754,2006-04-24,US,GB,-4500
2757,2006-04-24,GB,NL,-1000
2758,2006-04-24,NL,US,19000
2759,2006-04-24,US,NL,-19000
2756,2006-04-24,NL,GB,1000
102,2006-04-25,US,GB,6000
107,2006-04-25,US,NL,-24000
106,2006-04-25,NL,US,24000
105,2006-04-25,GB,NL,-46000
104,2006-04-25,NL,GB,46000
103,2006-04-25,GB,US,-6000
2760,2006-04-26,US,GB,-3375
2765,2006-04-26,US,NL,-15000
2763,2006-04-26,GB,NL,-11500
2761,2006-04-26,GB,US,3375
2764,2006-04-26,NL,US,15000
2762,2006-04-26,NL,GB,11500
2771,2006-04-27,US,NL,-1500
2770,2006-04-27,NL,US,1500
2769,2006-04-27,GB,NL,-5250
2768,2006-04-27,NL,GB,5250
2767,2006-04-27,GB,US,16000
2766,2006-04-27,US,GB,-16000
2774,2006-04-28,NL,GB,20500
2773,2006-04-28,GB,US,-5000
2772,2006-04-28,US,GB,5000
2776,2006-04-28,NL,US,12500
2777,2006-04-28,US,NL,-12500
2775,2006-04-28,GB,NL,-20500
2783,2006-05-02,US,NL,-16000
2782,2006-05-02,NL,US,16000
2781,2006-05-02,GB,NL,19000
2780,2006-05-02,NL,GB,-19000
2779,2006-05-02,GB,US,2000
2778,2006-05-02,US,GB,-2000
2788,2006-05-03,NL,US,17000
2787,2006-05-03,GB,NL,1000
2786,2006-05-03,NL,GB,-1000
2785,2006-05-03,GB,US,8687
2784,2006-05-03,US,GB,-8687
2789,2006-05-03,US,NL,-17000
2790,2006-05-04,US,GB,-6000
2795,2006-05-04,US,NL,-24000
2791,2006-05-04,GB,US,6000
2792,2006-05-04,NL,GB,18500
2793,2006-05-04,GB,NL,-18500
2794,2006-05-04,NL,US,24000
2801,2006-05-05,US,NL,-12000
2799,2006-05-05,GB,NL,5750
2798,2006-05-05,NL,GB,-5750
2797,2006-05-05,GB,US,-9000
2796,2006-05-05,US,GB,9000
2800,2006-05-05,NL,US,12000
2806,2006-05-08,NL,US,15000
2807,2006-05-08,US,NL,-15000
2805,2006-05-08,GB,NL,-7000
2804,2006-05-08,NL,GB,7000
2803,2006-05-08,GB,US,31598
2802,2006-05-08,US,GB,-31598
113,2006-05-09,US,NL,-16000
112,2006-05-09,NL,US,16000
109,2006-05-09,GB,US,23750
110,2006-05-09,NL,GB,58750
111,2006-05-09,GB,NL,-58750
108,2006-05-09,US,GB,-23750
2808,2006-05-10,US,GB,500
2809,2006-05-10,GB,US,-500
2810,2006-05-10,NL,GB,9000
2811,2006-05-10,GB,NL,-9000
2812,2006-05-10,NL,US,22000
2813,2006-05-10,US,NL,-22000
2818,2006-05-11,NL,US,16000
2819,2006-05-11,US,NL,-16000
2817,2006-05-11,GB,NL,-11125
2816,2006-05-11,NL,GB,11125
2815,2006-05-11,GB,US,55875
2814,2006-05-11,US,GB,-55875
2820,2006-05-12,US,GB,-12500
2821,2006-05-12,GB,US,12500
2822,2006-05-12,NL,GB,-4500
2823,2006-05-12,GB,NL,4500
2824,2006-05-12,NL,US,15750
2825,2006-05-12,US,NL,-15750
2831,2006-05-15,US,NL,-17500
2830,2006-05-15,NL,US,17500
2829,2006-05-15,GB,NL,-2000
2826,2006-05-15,US,GB,-7500
2827,2006-05-15,GB,US,7500
2828,2006-05-15,NL,GB,2000
2836,2006-05-16,NL,US,7000
2837,2006-05-16,US,NL,-7000
2835,2006-05-16,GB,NL,-1000
2833,2006-05-16,GB,US,-7000
2832,2006-05-16,US,GB,7000
2834,2006-05-16,NL,GB,1000
2838,2006-05-17,US,GB,22000
2839,2006-05-17,GB,US,-22000
2840,2006-05-17,NL,GB,36000
2841,2006-05-17,GB,NL,-36000
2842,2006-05-17,NL,US,15000
2843,2006-05-17,US,NL,-15000
2848,2006-05-18,NL,US,25375
2844,2006-05-18,US,GB,-12250
2845,2006-05-18,GB,US,12250
2846,2006-05-18,NL,GB,7250
2847,2006-05-18,GB,NL,-7250
2849,2006-05-18,US,NL,-25375
2852,2006-05-19,NL,GB,-11750
2851,2006-05-19,GB,US,3437
2853,2006-05-19,GB,NL,11750
2854,2006-05-19,NL,US,11500
2855,2006-05-19,US,NL,-11500
2850,2006-05-19,US,GB,-3437
2856,2006-05-22,US,GB,-21250
2857,2006-05-22,GB,US,21250
2858,2006-05-22,NL,GB,10750
2859,2006-05-22,GB,NL,-10750
2860,2006-05-22,NL,US,28000
2861,2006-05-22,US,NL,-28000
114,2006-05-23,US,GB,6000
115,2006-05-23,GB,US,-6000
116,2006-05-23,NL,GB,28000
117,2006-05-23,GB,NL,-28000
118,2006-05-23,NL,US,6000
119,2006-05-23,US,NL,-6000
2867,2006-05-24,US,NL,-13000
2863,2006-05-24,GB,US,5000
2862,2006-05-24,US,GB,-5000
2865,2006-05-24,GB,NL,-17000
2864,2006-05-24,NL,GB,17000
2866,2006-05-24,NL,US,13000
2872,2006-05-25,NL,US,26750
2871,2006-05-25,GB,NL,-22000
2870,2006-05-25,NL,GB,22000
2869,2006-05-25,GB,US,18000
2868,2006-05-25,US,GB,-18000
2873,2006-05-25,US,NL,-26750
2874,2006-05-26,US,GB,-25250
2875,2006-05-26,GB,US,25250
2877,2006-05-26,GB,NL,-18000
2878,2006-05-26,NL,US,22500
2879,2006-05-26,US,NL,-22500
2876,2006-05-26,NL,GB,18000
2880,2006-05-30,US,GB,18000
2885,2006-05-30,US,NL,-14250
2881,2006-05-30,GB,US,-18000
2882,2006-05-30,NL,GB,7000
2883,2006-05-30,GB,NL,-7000
2884,2006-05-30,NL,US,14250
2887,2006-05-31,GB,US,4500
2886,2006-05-31,US,GB,-4500
2888,2006-05-31,NL,GB,18750
2891,2006-05-31,US,NL,-10250
2890,2006-05-31,NL,US,10250
2889,2006-05-31,GB,NL,-18750
2895,2006-06-01,GB,NL,-17000
2896,2006-06-01,NL,US,13747
2897,2006-06-01,US,NL,-13747
2893,2006-06-01,GB,US,-3500
2892,2006-06-01,US,GB,3500
2894,2006-06-01,NL,GB,17000
2899,2006-06-02,GB,US,4500
2900,2006-06-02,NL,GB,8000
2901,2006-06-02,GB,NL,-8000
2902,2006-06-02,NL,US,17000
2903,2006-06-02,US,NL,-17000
2898,2006-06-02,US,GB,-4500
2906,2006-06-05,NL,GB,2625
2905,2006-06-05,GB,US,18000
2904,2006-06-05,US,GB,-18000
2907,2006-06-05,GB,NL,-2625
2908,2006-06-05,NL,US,8000
2909,2006-06-05,US,NL,-8000
122,2006-06-06,NL,GB,-16000
123,2006-06-06,GB,NL,16000
124,2006-06-06,NL,US,14000
125,2006-06-06,US,NL,-14000
121,2006-06-06,GB,US,0
120,2006-06-06,US,GB,0
2914,2006-06-07,NL,US,19938
2913,2006-06-07,GB,NL,-40000
2912,2006-06-07,NL,GB,40000
2911,2006-06-07,GB,US,2500
2910,2006-06-07,US,GB,-2500
2915,2006-06-07,US,NL,-19938
2916,2006-06-08,US,GB,6000
2917,2006-06-08,GB,US,-6000
2918,2006-06-08,NL,GB,16000
2921,2006-06-08,US,NL,-9125
2919,2006-06-08,GB,NL,-16000
2920,2006-06-08,NL,US,9125
2923,2006-06-09,GB,US,0
2924,2006-06-09,NL,GB,5750
2925,2006-06-09,GB,NL,-5750
2926,2006-06-09,NL,US,9375
2927,2006-06-09,US,NL,-9375
2922,2006-06-09,US,GB,0
2930,2006-06-12,NL,GB,1750
2932,2006-06-12,NL,US,9750
2931,2006-06-12,GB,NL,-1750
2929,2006-06-12,GB,US,5500
2928,2006-06-12,US,GB,-5500
2933,2006-06-12,US,NL,-9750
2935,2006-06-13,GB,US,2625
2936,2006-06-13,NL,GB,12500
2937,2006-06-13,GB,NL,-12500
2938,2006-06-13,NL,US,26000
2939,2006-06-13,US,NL,-26000
2934,2006-06-13,US,GB,-2625
2945,2006-06-14,US,NL,-2250
2944,2006-06-14,NL,US,2250
2942,2006-06-14,NL,GB,4500
2941,2006-06-14,GB,US,15000
2940,2006-06-14,US,GB,-15000
2943,2006-06-14,GB,NL,-4500
2946,2006-06-15,US,GB,-62245
2947,2006-06-15,GB,US,62245
2951,2006-06-15,US,NL,-15250
2950,2006-06-15,NL,US,15250
2949,2006-06-15,GB,NL,8000
2948,2006-06-15,NL,GB,-8000
2954,2006-06-16,NL,GB,0
2952,2006-06-16,US,GB,-11000
2956,2006-06-16,NL,US,12000
2957,2006-06-16,US,NL,-12000
2953,2006-06-16,GB,US,11000
2955,2006-06-16,GB,NL,0
2960,2006-06-19,NL,GB,11000
2963,2006-06-19,US,NL,-23000
2962,2006-06-19,NL,US,23000
2961,2006-06-19,GB,NL,-11000
2959,2006-06-19,GB,US,6500
2958,2006-06-19,US,GB,-6500
128,2006-06-20,NL,GB,2000
127,2006-06-20,GB,US,-43000
126,2006-06-20,US,GB,43000
129,2006-06-20,GB,NL,-2000
130,2006-06-20,NL,US,10000
131,2006-06-20,US,NL,-10000
2969,2006-06-21,US,NL,-20250
2968,2006-06-21,NL,US,20250
2967,2006-06-21,GB,NL,-7500
2966,2006-06-21,NL,GB,7500
2965,2006-06-21,GB,US,6000
2964,2006-06-21,US,GB,-6000
2975,2006-06-22,US,NL,-21000
2972,2006-06-22,NL,GB,13000
2971,2006-06-22,GB,US,21500
2970,2006-06-22,US,GB,-21500
2974,2006-06-22,NL,US,21000
2973,2006-06-22,GB,NL,-13000
2976,2006-06-23,US,GB,-14625
2981,2006-06-23,US,NL,-17000
2980,2006-06-23,NL,US,17000
2979,2006-06-23,GB,NL,-5000
2978,2006-06-23,NL,GB,5000
2977,2006-06-23,GB,US,14625
2985,2006-06-26,GB,NL,0
2984,2006-06-26,NL,GB,0
2983,2006-06-26,GB,US,19188
2982,2006-06-26,US,GB,-19188
2986,2006-06-26,NL,US,18000
2987,2006-06-26,US,NL,-18000
2993,2006-06-27,US,NL,-18250
2992,2006-06-27,NL,US,18250
2991,2006-06-27,GB,NL,-8000
2990,2006-06-27,NL,GB,8000
2989,2006-06-27,GB,US,5500
2988,2006-06-27,US,GB,-5500
2997,2006-06-28,GB,NL,500
2996,2006-06-28,NL,GB,-500
2995,2006-06-28,GB,US,24500
2994,2006-06-28,US,GB,-24500
2999,2006-06-28,US,NL,-13000
2998,2006-06-28,NL,US,13000
3001,2006-06-29,GB,US,1750
3000,2006-06-29,US,GB,-1750
3005,2006-06-29,US,NL,-15000
3004,2006-06-29,NL,US,15000
3003,2006-06-29,GB,NL,-12500
3002,2006-06-29,NL,GB,12500
3011,2006-06-30,US,NL,-17000
3010,2006-06-30,NL,US,17000
3009,2006-06-30,GB,NL,-16500
3008,2006-06-30,NL,GB,16500
3007,2006-06-30,GB,US,6000
3006,2006-06-30,US,GB,-6000
3014,2006-07-03,NL,GB,4000
3012,2006-07-03,US,GB,-12437
3016,2006-07-03,NL,US,10000
3017,2006-07-03,US,NL,-10000
3013,2006-07-03,GB,US,12437
3015,2006-07-03,GB,NL,-4000
3023,2006-07-05,US,NL,-43000
3020,2006-07-05,NL,GB,-500
3018,2006-07-05,US,GB,-11000
3019,2006-07-05,GB,US,11000
3021,2006-07-05,GB,NL,500
3022,2006-07-05,NL,US,43000
3027,2006-07-06,GB,NL,-10375
3026,2006-07-06,NL,GB,10375
3025,2006-07-06,GB,US,8500
3024,2006-07-06,US,GB,-8500
3029,2006-07-06,US,NL,-43000
3028,2006-07-06,NL,US,43000
3031,2006-07-07,GB,US,-4000
3034,2006-07-07,NL,US,18000
3033,2006-07-07,GB,NL,-6000
3032,2006-07-07,NL,GB,6000
3035,2006-07-07,US,NL,-18000
3030,2006-07-07,US,GB,4000
3036,2006-07-10,US,GB,-5000
3037,2006-07-10,GB,US,5000
3038,2006-07-10,NL,GB,-500
3039,2006-07-10,GB,NL,500
3040,2006-07-10,NL,US,14000
3041,2006-07-10,US,NL,-14000
3046,2006-07-11,NL,US,10750
3047,2006-07-11,US,NL,-10750
3042,2006-07-11,US,GB,-5000
3043,2006-07-11,GB,US,5000
3044,2006-07-11,NL,GB,11500
3045,2006-07-11,GB,NL,-11500
3049,2006-07-12,GB,US,14500
3053,2006-07-12,US,NL,-17500
3052,2006-07-12,NL,US,17500
3050,2006-07-12,NL,GB,9000
3048,2006-07-12,US,GB,-14500
3051,2006-07-12,GB,NL,-9000
3059,2006-07-13,US,NL,-34000
3058,2006-07-13,NL,US,34000
3057,2006-07-13,GB,NL,-3000
3056,2006-07-13,NL,GB,3000
3055,2006-07-13,GB,US,4625
3054,2006-07-13,US,GB,-4625
3065,2006-07-14,US,NL,-5500
3060,2006-07-14,US,GB,-19000
3061,2006-07-14,GB,US,19000
3062,2006-07-14,NL,GB,-1500
3063,2006-07-14,GB,NL,1500
3064,2006-07-14,NL,US,5500
3071,2006-07-17,US,NL,-7500
3070,2006-07-17,NL,US,7500
3069,2006-07-17,GB,NL,-8500
3067,2006-07-17,GB,US,-6000
3066,2006-07-17,US,GB,6000
3068,2006-07-17,NL,GB,8500
137,2006-07-18,US,NL,-34000
132,2006-07-18,US,GB,-8000
133,2006-07-18,GB,US,8000
134,2006-07-18,NL,GB,70000
135,2006-07-18,GB,NL,-70000
136,2006-07-18,NL,US,34000
3072,2006-07-19,US,GB,-23000
3073,2006-07-19,GB,US,23000
3075,2006-07-19,GB,NL,-14250
3074,2006-07-19,NL,GB,14250
3076,2006-07-19,NL,US,15000
3077,2006-07-19,US,NL,-15000
3079,2006-07-20,GB,US,2250
3080,2006-07-20,NL,GB,5500
3081,2006-07-20,GB,NL,-5500
3082,2006-07-20,NL,US,18000
3078,2006-07-20,US,GB,-2250
3083,2006-07-20,US,NL,-18000
3089,2006-07-21,US,NL,-31500
3084,2006-07-21,US,GB,-7000
3085,2006-07-21,GB,US,7000
3086,2006-07-21,NL,GB,0
3087,2006-07-21,GB,NL,0
3088,2006-07-21,NL,US,31500
3090,2006-07-24,US,GB,-14000
3091,2006-07-24,GB,US,14000
3092,2006-07-24,NL,GB,19000
3093,2006-07-24,GB,NL,-19000
3094,2006-07-24,NL,US,34500
3095,2006-07-24,US,NL,-34500
3096,2006-07-25,US,GB,-15435
3097,2006-07-25,GB,US,15435
3098,2006-07-25,NL,GB,8000
3099,2006-07-25,GB,NL,-8000
3100,2006-07-25,NL,US,14000
3101,2006-07-25,US,NL,-14000
3104,2006-07-26,NL,GB,0
