,date,market1,market2,lag
1380,2013-07-25,US,GB,-8500
1382,2013-07-25,NL,GB,12875
1384,2013-07-25,NL,US,-21500
1385,2013-07-25,US,NL,21500
1383,2013-07-25,GB,NL,-12875
1386,2013-07-26,US,GB,1000
1387,2013-07-26,GB,US,-1000
1388,2013-07-26,NL,GB,750
1389,2013-07-26,GB,NL,-750
1390,2013-07-26,NL,US,-250
1391,2013-07-26,US,NL,250
1397,2013-07-29,US,NL,13500
1396,2013-07-29,NL,US,-13500
1395,2013-07-29,GB,NL,-3000
1394,2013-07-29,NL,GB,3000
1393,2013-07-29,GB,US,-6500
1392,2013-07-29,US,GB,6500
1398,2013-07-30,US,GB,17000
1399,2013-07-30,GB,US,-17000
1400,2013-07-30,NL,GB,63
1401,2013-07-30,GB,NL,-63
1402,2013-07-30,NL,US,-46500
1403,2013-07-30,US,NL,46500
1409,2013-07-31,US,NL,14500
1408,2013-07-31,NL,US,-14500
1407,2013-07-31,GB,NL,-4000
1406,2013-07-31,NL,GB,4000
1405,2013-07-31,GB,US,-2375
1404,2013-07-31,US,GB,2375
1410,2013-08-01,US,GB,0
1411,2013-08-01,GB,US,0
1412,2013-08-01,NL,GB,8500
1413,2013-08-01,GB,NL,-8500
1414,2013-08-01,NL,US,-8000
1415,2013-08-01,US,NL,8000
1421,2013-08-02,US,NL,-43000
1420,2013-08-02,NL,US,43000
1419,2013-08-02,GB,NL,500
1418,2013-08-02,NL,GB,-500
1417,2013-08-02,GB,US,2000
1416,2013-08-02,US,GB,-2000
1422,2013-08-05,US,GB,21250
1423,2013-08-05,GB,US,-21250
1424,2013-08-05,NL,GB,10500
1425,2013-08-05,GB,NL,-10500
1426,2013-08-05,NL,US,11000
1427,2013-08-05,US,NL,-11000
1433,2013-08-06,US,NL,80500
1432,2013-08-06,NL,US,-80500
1431,2013-08-06,GB,NL,-12500
1430,2013-08-06,NL,GB,12500
1429,2013-08-06,GB,US,12000
1428,2013-08-06,US,GB,-12000
1434,2013-08-07,US,GB,9500
1435,2013-08-07,GB,US,-9500
1436,2013-08-07,NL,GB,4500
1437,2013-08-07,GB,NL,-4500
1438,2013-08-07,NL,US,-1500
1439,2013-08-07,US,NL,1500
1445,2013-08-08,US,NL,-8000
1444,2013-08-08,NL,US,8000
1443,2013-08-08,GB,NL,-19000
1442,2013-08-08,NL,GB,19000
1441,2013-08-08,GB,US,8000
1440,2013-08-08,US,GB,-8000
1446,2013-08-09,US,GB,44500
1447,2013-08-09,GB,US,-44500
1448,2013-08-09,NL,GB,22000
1449,2013-08-09,GB,NL,-22000
1450,2013-08-09,NL,US,-29750
1451,2013-08-09,US,NL,29750
1457,2013-08-12,US,NL,11500
1456,2013-08-12,NL,US,-11500
1455,2013-08-12,GB,NL,-21500
1454,2013-08-12,NL,GB,21500
1453,2013-08-12,GB,US,-9000
1452,2013-08-12,US,GB,9000
1458,2013-08-13,US,GB,0
1459,2013-08-13,GB,US,0
1460,2013-08-13,NL,GB,32
1461,2013-08-13,GB,NL,-32
1462,2013-08-13,NL,US,5000
1463,2013-08-13,US,NL,-5000
1469,2013-08-14,US,NL,9500
1468,2013-08-14,NL,US,-9500
1467,2013-08-14,GB,NL,-10250
1466,2013-08-14,NL,GB,10250
1465,2013-08-14,GB,US,-2000
1464,2013-08-14,US,GB,2000
1470,2013-08-15,US,GB,3000
1471,2013-08-15,GB,US,-3000
1472,2013-08-15,NL,GB,10000
1473,2013-08-15,GB,NL,-10000
1474,2013-08-15,NL,US,500
1475,2013-08-15,US,NL,-500
1481,2013-08-16,US,NL,10000
1480,2013-08-16,NL,US,-10000
1476,2013-08-16,US,GB,-3000
1478,2013-08-16,NL,GB,750
1477,2013-08-16,GB,US,3000
1479,2013-08-16,GB,NL,-750
1482,2013-08-19,US,GB,1000
1483,2013-08-19,GB,US,-1000
1484,2013-08-19,NL,GB,11000
1485,2013-08-19,GB,NL,-11000
1486,2013-08-19,NL,US,-3000
1487,2013-08-19,US,NL,3000
1493,2013-08-20,US,NL,13000
1492,2013-08-20,NL,US,-13000
1491,2013-08-20,GB,NL,-4500
1490,2013-08-20,NL,GB,4500
1489,2013-08-20,GB,US,-2125
1488,2013-08-20,US,GB,2125
1494,2013-08-21,US,GB,29500
1495,2013-08-21,GB,US,-29500
1496,2013-08-21,NL,GB,2000
1497,2013-08-21,GB,NL,-2000
1498,2013-08-21,NL,US,29500
1499,2013-08-21,US,NL,-29500
1505,2013-08-22,US,NL,49000
1504,2013-08-22,NL,US,-49000
1503,2013-08-22,GB,NL,-22000
1502,2013-08-22,NL,GB,22000
1501,2013-08-22,GB,US,125
1500,2013-08-22,US,GB,-125
1506,2013-08-23,US,GB,-38000
1507,2013-08-23,GB,US,38000
1508,2013-08-23,NL,GB,7750
1509,2013-08-23,GB,NL,-7750
1510,2013-08-23,NL,US,-12000
1511,2013-08-23,US,NL,12000
1517,2013-08-27,US,NL,8500
1516,2013-08-27,NL,US,-8500
1515,2013-08-27,GB,NL,0
1514,2013-08-27,NL,GB,0
1513,2013-08-27,GB,US,-14000
1512,2013-08-27,US,GB,14000
1518,2013-08-28,US,GB,15000
1519,2013-08-28,GB,US,-15000
1520,2013-08-28,NL,GB,27500
1521,2013-08-28,GB,NL,-27500
1522,2013-08-28,NL,US,-62000
1523,2013-08-28,US,NL,62000
1529,2013-08-29,US,NL,12000
1528,2013-08-29,NL,US,-12000
1524,2013-08-29,US,GB,0
1526,2013-08-29,NL,GB,9500
1525,2013-08-29,GB,US,0
1527,2013-08-29,GB,NL,-9500
1530,2013-08-30,US,GB,-26875
1531,2013-08-30,GB,US,26875
1532,2013-08-30,NL,GB,-58281
1533,2013-08-30,GB,NL,58281
1534,2013-08-30,NL,US,14000
1535,2013-08-30,US,NL,-14000
1541,2013-09-03,US,NL,-2000
1540,2013-09-03,NL,US,2000
1539,2013-09-03,GB,NL,-5000
1538,2013-09-03,NL,GB,5000
1537,2013-09-03,GB,US,10125
1536,2013-09-03,US,GB,-10125
1542,2013-09-04,US,GB,500
1543,2013-09-04,GB,US,-500
1544,2013-09-04,NL,GB,-11500
1545,2013-09-04,GB,NL,11500
1546,2013-09-04,NL,US,-8000
1547,2013-09-04,US,NL,8000
1553,2013-09-05,US,NL,19000
1552,2013-09-05,NL,US,-19000
1548,2013-09-05,US,GB,-9375
1550,2013-09-05,NL,GB,32500
1549,2013-09-05,GB,US,9375
1551,2013-09-05,GB,NL,-32500
1554,2013-09-06,US,GB,0
1555,2013-09-06,GB,US,0
1556,2013-09-06,NL,GB,-10000
1557,2013-09-06,GB,NL,10000
1558,2013-09-06,NL,US,-2000
1559,2013-09-06,US,NL,2000
1565,2013-09-09,US,NL,-36375
1564,2013-09-09,NL,US,36375
1560,2013-09-09,US,GB,0
1562,2013-09-09,NL,GB,5750
1561,2013-09-09,GB,US,0
1563,2013-09-09,GB,NL,-5750
1571,2013-09-10,US,NL,11500
1569,2013-09-10,GB,NL,-11500
1570,2013-09-10,NL,US,-11500
1567,2013-09-10,GB,US,-28500
1568,2013-09-10,NL,GB,11500
1566,2013-09-10,US,GB,28500
1572,2013-09-12,US,GB,10000
1573,2013-09-12,GB,US,-10000
1574,2013-09-12,NL,GB,8000
1575,2013-09-12,GB,NL,-8000
1576,2013-09-12,NL,US,-5937
1577,2013-09-12,US,NL,5937
1583,2013-09-13,US,NL,-2000
1582,2013-09-13,NL,US,2000
1579,2013-09-13,GB,US,-11500
1580,2013-09-13,NL,GB,14500
1578,2013-09-13,US,GB,11500
1581,2013-09-13,GB,NL,-14500
1589,2013-09-16,US,NL,20000
1588,2013-09-16,NL,US,-20000
1584,2013-09-16,US,GB,31000
1586,2013-09-16,NL,GB,3000
1585,2013-09-16,GB,US,-31000
1587,2013-09-16,GB,NL,-3000
1590,2013-09-17,US,GB,22500
1591,2013-09-17,GB,US,-22500
1592,2013-09-17,NL,GB,1500
1593,2013-09-17,GB,NL,-1500
1594,2013-09-17,NL,US,-1063
1595,2013-09-17,US,NL,1063
1600,2013-09-18,NL,US,-2000
1601,2013-09-18,US,NL,2000
1598,2013-09-18,NL,GB,6875
1599,2013-09-18,GB,NL,-6875
1596,2013-09-18,US,GB,17000
1597,2013-09-18,GB,US,-17000
1603,2013-09-19,GB,US,38125
1604,2013-09-19,NL,GB,25750
1605,2013-09-19,GB,NL,-25750
1606,2013-09-19,NL,US,-12000
1607,2013-09-19,US,NL,12000
1602,2013-09-19,US,GB,-38125
1613,2013-09-20,US,NL,5653
1612,2013-09-20,NL,US,-5653
1610,2013-09-20,NL,GB,19000
1609,2013-09-20,GB,US,-19000
1608,2013-09-20,US,GB,19000
1611,2013-09-20,GB,NL,-19000
1614,2013-09-23,US,GB,250
1615,2013-09-23,GB,US,-250
1616,2013-09-23,NL,GB,1000
1617,2013-09-23,GB,NL,-1000
1618,2013-09-23,NL,US,-17250
1619,2013-09-23,US,NL,17250
1624,2013-09-24,NL,US,9000
1625,2013-09-24,US,NL,-9000
1622,2013-09-24,NL,GB,22000
1620,2013-09-24,US,GB,14000
1623,2013-09-24,GB,NL,-22000
1621,2013-09-24,GB,US,-14000
1627,2013-09-25,GB,US,-53250
1628,2013-09-25,NL,GB,13375
1629,2013-09-25,GB,NL,-13375
1630,2013-09-25,NL,US,-81625
1631,2013-09-25,US,NL,81625
1626,2013-09-25,US,GB,53250
1636,2013-09-26,NL,US,-26564
1637,2013-09-26,US,NL,26564
1634,2013-09-26,NL,GB,-63
1633,2013-09-26,GB,US,0
1632,2013-09-26,US,GB,0
1635,2013-09-26,GB,NL,63
1638,2013-09-27,US,GB,0
1639,2013-09-27,GB,US,0
1640,2013-09-27,NL,GB,13500
1641,2013-09-27,GB,NL,-13500
1642,2013-09-27,NL,US,-20000
1643,2013-09-27,US,NL,20000
1649,2013-09-30,US,NL,84588
1648,2013-09-30,NL,US,-84588
1647,2013-09-30,GB,NL,-4000
1645,2013-09-30,GB,US,1500
1644,2013-09-30,US,GB,-1500
1646,2013-09-30,NL,GB,4000
1652,2013-10-01,NL,GB,-284269
1653,2013-10-01,GB,NL,284269
1654,2013-10-01,NL,US,-11250
1655,2013-10-01,US,NL,11250
1650,2013-10-01,US,GB,-15000
1651,2013-10-01,GB,US,15000
1660,2013-10-02,NL,US,-1500
1661,2013-10-02,US,NL,1500
1658,2013-10-02,NL,GB,-4000
1657,2013-10-02,GB,US,0
1656,2013-10-02,US,GB,0
1659,2013-10-02,GB,NL,4000
1662,2013-10-03,US,GB,6125
1663,2013-10-03,GB,US,-6125
1664,2013-10-03,NL,GB,5375
1665,2013-10-03,GB,NL,-5375
1666,2013-10-03,NL,US,-815
1667,2013-10-03,US,NL,815
1673,2013-10-04,US,NL,10750
1672,2013-10-04,NL,US,-10750
1670,2013-10-04,NL,GB,-250
1669,2013-10-04,GB,US,8000
1668,2013-10-04,US,GB,-8000
1671,2013-10-04,GB,NL,250
1674,2013-10-07,US,GB,-5250
1675,2013-10-07,GB,US,5250
1676,2013-10-07,NL,GB,-184810
1677,2013-10-07,GB,NL,184810
1678,2013-10-07,NL,US,-25750
1679,2013-10-07,US,NL,25750
1685,2013-10-08,US,NL,-7000
1684,2013-10-08,NL,US,7000
1683,2013-10-08,GB,NL,-9500
1681,2013-10-08,GB,US,-19000
1680,2013-10-08,US,GB,19000
1682,2013-10-08,NL,GB,9500
1686,2013-10-09,US,GB,-29000
1687,2013-10-09,GB,US,29000
1688,2013-10-09,NL,GB,7000
1689,2013-10-09,GB,NL,-7000
1690,2013-10-09,NL,US,-50000
1691,2013-10-09,US,NL,50000
1697,2013-10-10,US,NL,6500
1696,2013-10-10,NL,US,-6500
1694,2013-10-10,NL,GB,22000
1693,2013-10-10,GB,US,4000
1695,2013-10-10,GB,NL,-22000
1692,2013-10-10,US,GB,-4000
1698,2013-10-11,US,GB,10000
1699,2013-10-11,GB,US,-10000
1700,2013-10-11,NL,GB,250
1701,2013-10-11,GB,NL,-250
1702,2013-10-11,NL,US,-6625
1703,2013-10-11,US,NL,6625
1708,2013-10-14,NL,US,-4000
1709,2013-10-14,US,NL,4000
1706,2013-10-14,NL,GB,10000
1707,2013-10-14,GB,NL,-10000
1704,2013-10-14,US,GB,18000
1705,2013-10-14,GB,US,-18000
1711,2013-10-15,GB,US,-625
1712,2013-10-15,NL,GB,0
1713,2013-10-15,GB,NL,0
1714,2013-10-15,NL,US,-3000
1715,2013-10-15,US,NL,3000
1710,2013-10-15,US,GB,625
1720,2013-10-16,NL,US,3500
1721,2013-10-16,US,NL,-3500
1718,2013-10-16,NL,GB,16500
1717,2013-10-16,GB,US,-18000
1716,2013-10-16,US,GB,18000
1719,2013-10-16,GB,NL,-16500
1722,2013-10-17,US,GB,14000
1723,2013-10-17,GB,US,-14000
1724,2013-10-17,NL,GB,13293
1725,2013-10-17,GB,NL,-13293
1726,2013-10-17,NL,US,-17250
1727,2013-10-17,US,NL,17250
1733,2013-10-18,US,NL,15000
1732,2013-10-18,NL,US,-15000
1731,2013-10-18,GB,NL,-19000
1729,2013-10-18,GB,US,-1500
1728,2013-10-18,US,GB,1500
1730,2013-10-18,NL,GB,19000
1734,2013-10-21,US,GB,-11000
1735,2013-10-21,GB,US,11000
1736,2013-10-21,NL,GB,0
1737,2013-10-21,GB,NL,0
1738,2013-10-21,NL,US,7500
1739,2013-10-21,US,NL,-7500
1745,2013-10-22,US,NL,47000
1744,2013-10-22,NL,US,-47000
1743,2013-10-22,GB,NL,116936
1741,2013-10-22,GB,US,-18000
1740,2013-10-22,US,GB,18000
1742,2013-10-22,NL,GB,-116936
1746,2013-10-23,US,GB,6125
1747,2013-10-23,GB,US,-6125
1748,2013-10-23,NL,GB,-20188
1749,2013-10-23,GB,NL,20188
1750,2013-10-23,NL,US,-28250
1751,2013-10-23,US,NL,28250
1756,2013-10-24,NL,US,-32000
1757,2013-10-24,US,NL,32000
1754,2013-10-24,NL,GB,0
1753,2013-10-24,GB,US,0
1755,2013-10-24,GB,NL,0
1752,2013-10-24,US,GB,0
1762,2013-10-25,NL,US,-18000
1763,2013-10-25,US,NL,18000
1760,2013-10-25,NL,GB,4000
1759,2013-10-25,GB,US,-1000
1761,2013-10-25,GB,NL,-4000
1758,2013-10-25,US,GB,1000
1764,2013-10-28,US,GB,1000
1765,2013-10-28,GB,US,-1000
1766,2013-10-28,NL,GB,10250
1767,2013-10-28,GB,NL,-10250
1768,2013-10-28,NL,US,-90500
1769,2013-10-28,US,NL,90500
1775,2013-10-29,US,NL,-1000
1774,2013-10-29,NL,US,1000
1773,2013-10-29,GB,NL,-8500
1771,2013-10-29,GB,US,-8500
1770,2013-10-29,US,GB,8500
1772,2013-10-29,NL,GB,8500
1776,2013-10-30,US,GB,7250
1777,2013-10-30,GB,US,-7250
1778,2013-10-30,NL,GB,24747
1779,2013-10-30,GB,NL,-24747
1780,2013-10-30,NL,US,-31188
1781,2013-10-30,US,NL,31188
1786,2013-10-31,NL,US,69875
1787,2013-10-31,US,NL,-69875
1784,2013-10-31,NL,GB,-28250
1783,2013-10-31,GB,US,-63
1785,2013-10-31,GB,NL,28250
1782,2013-10-31,US,GB,63
1793,2013-11-01,US,NL,32375
1792,2013-11-01,NL,US,-32375
1790,2013-11-01,NL,GB,17000
1789,2013-11-01,GB,US,-61750
1791,2013-11-01,GB,NL,-17000
1788,2013-11-01,US,GB,61750
1794,2013-11-04,US,GB,15000
1795,2013-11-04,GB,US,-15000
1796,2013-11-04,NL,GB,7500
1797,2013-11-04,GB,NL,-7500
1798,2013-11-04,NL,US,-22066
1799,2013-11-04,US,NL,22066
1804,2013-11-05,NL,US,-1000
1805,2013-11-05,US,NL,1000
1801,2013-11-05,GB,US,19000
1800,2013-11-05,US,GB,-19000
1803,2013-11-05,GB,NL,-4000
1802,2013-11-05,NL,GB,4000
1806,2013-11-06,US,GB,-6875
1807,2013-11-06,GB,US,6875
1808,2013-11-06,NL,GB,14500
1809,2013-11-06,GB,NL,-14500
1810,2013-11-06,NL,US,16000
1811,2013-11-06,US,NL,-16000
1812,2013-11-07,US,GB,4500
1813,2013-11-07,GB,US,-4500
1815,2013-11-07,GB,NL,-22250
1816,2013-11-07,NL,US,7000
1817,2013-11-07,US,NL,-7000
1814,2013-11-07,NL,GB,22250
1818,2013-11-08,US,GB,0
1819,2013-11-08,GB,US,0
1820,2013-11-08,NL,GB,23125
1821,2013-11-08,GB,NL,-23125
1822,2013-11-08,NL,US,-10000
1823,2013-11-08,US,NL,10000
1827,2013-11-11,GB,NL,-10500
1829,2013-11-11,US,NL,5437
1828,2013-11-11,NL,US,-5437
1825,2013-11-11,GB,US,-23500
1824,2013-11-11,US,GB,23500
1826,2013-11-11,NL,GB,10500
1835,2013-11-12,US,NL,-69000
1833,2013-11-12,GB,NL,-16000
1830,2013-11-12,US,GB,-62375
1831,2013-11-12,GB,US,62375
1832,2013-11-12,NL,GB,16000
1834,2013-11-12,NL,US,69000
1839,2013-11-13,GB,NL,-7000
1841,2013-11-13,US,NL,60051
1840,2013-11-13,NL,US,-60051
1837,2013-11-13,GB,US,500
1836,2013-11-13,US,GB,-500
1838,2013-11-13,NL,GB,7000
1842,2013-11-14,US,GB,-18000
1843,2013-11-14,GB,US,18000
1844,2013-11-14,NL,GB,6500
1845,2013-11-14,GB,NL,-6500
1846,2013-11-14,NL,US,-20500
1847,2013-11-14,US,NL,20500
1848,2013-11-15,US,GB,18000
1849,2013-11-15,GB,US,-18000
1850,2013-11-15,NL,GB,1375
1851,2013-11-15,GB,NL,-1375
1852,2013-11-15,NL,US,-25000
1853,2013-11-15,US,NL,25000
1856,2013-11-18,NL,GB,16000
1855,2013-11-18,GB,US,-5750
1859,2013-11-18,US,NL,38000
1857,2013-11-18,GB,NL,-16000
1854,2013-11-18,US,GB,5750
1858,2013-11-18,NL,US,-38000
1863,2013-11-19,GB,NL,4000
1865,2013-11-19,US,NL,500
1864,2013-11-19,NL,US,-500
1860,2013-11-19,US,GB,18000
1861,2013-11-19,GB,US,-18000
1862,2013-11-19,NL,GB,-4000
1871,2013-11-20,US,NL,6000
1866,2013-11-20,US,GB,7000
1867,2013-11-20,GB,US,-7000
1868,2013-11-20,NL,GB,11000
1869,2013-11-20,GB,NL,-11000
1870,2013-11-20,NL,US,-6000
1877,2013-11-21,US,NL,250
1872,2013-11-21,US,GB,6000
1873,2013-11-21,GB,US,-6000
1874,2013-11-21,NL,GB,14500
1875,2013-11-21,GB,NL,-14500
1876,2013-11-21,NL,US,-250
1883,2013-11-22,US,NL,119155
1882,2013-11-22,NL,US,-119155
1880,2013-11-22,NL,GB,-26750
1881,2013-11-22,GB,NL,26750
1878,2013-11-22,US,GB,-14000
1879,2013-11-22,GB,US,14000
1884,2013-11-25,US,GB,65250
1885,2013-11-25,GB,US,-65250
1886,2013-11-25,NL,GB,9000
1887,2013-11-25,GB,NL,-9000
1888,2013-11-25,NL,US,5625
1889,2013-11-25,US,NL,-5625
1890,2013-11-27,US,GB,3000
1891,2013-11-27,GB,US,-3000
1892,2013-11-27,NL,GB,3000
1893,2013-11-27,GB,NL,-3000
1894,2013-11-27,NL,US,-8500
1895,2013-11-27,US,NL,8500
1898,2013-11-29,NL,GB,1000
1897,2013-11-29,GB,US,30000
1899,2013-11-29,GB,NL,-1000
1901,2013-11-29,US,NL,10000
1896,2013-11-29,US,GB,-30000
1900,2013-11-29,NL,US,-10000
1906,2013-12-02,NL,US,15500
1905,2013-12-02,GB,NL,-3000
1904,2013-12-02,NL,GB,3000
1907,2013-12-02,US,NL,-15500
1902,2013-12-02,US,GB,15500
1903,2013-12-02,GB,US,-15500
1912,2013-12-09,NL,US,-19000
1913,2013-12-09,US,NL,19000
1911,2013-12-09,GB,NL,67000
1909,2013-12-09,GB,US,-6000
1908,2013-12-09,US,GB,6000
1910,2013-12-09,NL,GB,-67000
1919,2013-12-10,US,NL,-27125
1914,2013-12-10,US,GB,2000
1915,2013-12-10,GB,US,-2000
1916,2013-12-10,NL,GB,9408
1917,2013-12-10,GB,NL,-9408
1918,2013-12-10,NL,US,27125
1925,2013-12-13,US,NL,250
1920,2013-12-13,US,GB,-8000
1921,2013-12-13,GB,US,8000
1922,2013-12-13,NL,GB,15500
1923,2013-12-13,GB,NL,-15500
1924,2013-12-13,NL,US,-250
1931,2013-12-16,US,NL,14000
1930,2013-12-16,NL,US,-14000
1928,2013-12-16,NL,GB,8000
1929,2013-12-16,GB,NL,-8000
1926,2013-12-16,US,GB,37875
1927,2013-12-16,GB,US,-37875
1932,2013-12-17,US,GB,20000
1933,2013-12-17,GB,US,-20000
1934,2013-12-17,NL,GB,2000
1935,2013-12-17,GB,NL,-2000
1936,2013-12-17,NL,US,-5000
1937,2013-12-17,US,NL,5000
1938,2013-12-18,US,GB,1000
1939,2013-12-18,GB,US,-1000
1940,2013-12-18,NL,GB,1000
1941,2013-12-18,GB,NL,-1000
1942,2013-12-18,NL,US,-23250
1943,2013-12-18,US,NL,23250
1946,2013-12-20,NL,GB,9500
1945,2013-12-20,GB,US,-11000
1947,2013-12-20,GB,NL,-9500
1949,2013-12-20,US,NL,10000
1944,2013-12-20,US,GB,11000
1948,2013-12-20,NL,US,-10000
1954,2013-12-23,NL,US,-1250
1955,2013-12-23,US,NL,1250
1952,2013-12-23,NL,GB,18000
1953,2013-12-23,GB,NL,-18000
1950,2013-12-23,US,GB,52000
1951,2013-12-23,GB,US,-52000
1961,2013-12-24,US,NL,17472400
1956,2013-12-24,US,GB,-17472400
1957,2013-12-24,GB,US,17472400
1958,2013-12-24,NL,GB,2000
1959,2013-12-24,GB,NL,-2000
1960,2013-12-24,NL,US,-17472400
1967,2013-12-27,US,NL,-17000
1966,2013-12-27,NL,US,17000
1965,2013-12-27,GB,NL,-16000
1964,2013-12-27,NL,GB,16000
1962,2013-12-27,US,GB,27250
1963,2013-12-27,GB,US,-27250
1971,2013-12-30,GB,NL,-7000
1973,2013-12-30,US,NL,1000
1970,2013-12-30,NL,GB,7000
1972,2013-12-30,NL,US,-1000
1968,2013-12-30,US,GB,-13000
1969,2013-12-30,GB,US,13000
1978,2014-01-03,NL,US,-20000
1979,2014-01-03,US,NL,20000
1977,2014-01-03,GB,NL,-14000
1974,2014-01-03,US,GB,12250
1975,2014-01-03,GB,US,-12250
1976,2014-01-03,NL,GB,14000
1980,2014-01-07,US,GB,-15000
1981,2014-01-07,GB,US,15000
1982,2014-01-07,NL,GB,8625
1983,2014-01-07,GB,NL,-8625
1984,2014-01-07,NL,US,-95375
1985,2014-01-07,US,NL,95375
1991,2014-01-09,US,NL,9000
1986,2014-01-09,US,GB,6000
1987,2014-01-09,GB,US,-6000
1988,2014-01-09,NL,GB,1000
1989,2014-01-09,GB,NL,-1000
1990,2014-01-09,NL,US,-9000
1994,2014-01-10,NL,GB,19095
1993,2014-01-10,GB,US,-1500
1995,2014-01-10,GB,NL,-19095
1997,2014-01-10,US,NL,250
1992,2014-01-10,US,GB,1500
1996,2014-01-10,NL,US,-250
2000,2014-01-13,NL,GB,8000
1999,2014-01-13,GB,US,-2750
2002,2014-01-13,NL,US,-34500
2001,2014-01-13,GB,NL,-8000
1998,2014-01-13,US,GB,2750
2003,2014-01-13,US,NL,34500
2005,2014-01-14,GB,US,0
2004,2014-01-14,US,GB,0
2006,2014-01-14,NL,GB,2000
2007,2014-01-14,GB,NL,-2000
2008,2014-01-14,NL,US,-6000
2009,2014-01-14,US,NL,6000
2015,2014-01-15,US,NL,-1500
2014,2014-01-15,NL,US,1500
2012,2014-01-15,NL,GB,11625
2013,2014-01-15,GB,NL,-11625
2010,2014-01-15,US,GB,-53937
2011,2014-01-15,GB,US,53937
2016,2014-01-16,US,GB,10500
2017,2014-01-16,GB,US,-10500
2018,2014-01-16,NL,GB,35000
2019,2014-01-16,GB,NL,-35000
2020,2014-01-16,NL,US,7250
2021,2014-01-16,US,NL,-7250
2026,2014-01-17,NL,US,16000
2027,2014-01-17,US,NL,-16000
2024,2014-01-17,NL,GB,3000
2025,2014-01-17,GB,NL,-3000
2022,2014-01-17,US,GB,8500
2023,2014-01-17,GB,US,-8500
2028,2014-01-22,US,GB,0
2029,2014-01-22,GB,US,0
2030,2014-01-22,NL,GB,-271098
2031,2014-01-22,GB,NL,271098
2032,2014-01-22,NL,US,-20750
2033,2014-01-22,US,NL,20750
2036,2014-01-23,NL,GB,6875
2039,2014-01-23,US,NL,14500
2038,2014-01-23,NL,US,-14500
2037,2014-01-23,GB,NL,-6875
2034,2014-01-23,US,GB,41500
2035,2014-01-23,GB,US,-41500
2043,2014-01-24,GB,NL,-250
2045,2014-01-24,US,NL,8500
2040,2014-01-24,US,GB,5000
2041,2014-01-24,GB,US,-5000
2042,2014-01-24,NL,GB,250
2044,2014-01-24,NL,US,-8500
2050,2014-01-27,NL,US,-22750
2051,2014-01-27,US,NL,22750
2049,2014-01-27,GB,NL,-2500
2048,2014-01-27,NL,GB,2500
2047,2014-01-27,GB,US,-1000
2046,2014-01-27,US,GB,1000
2052,2014-01-29,US,GB,26500
2053,2014-01-29,GB,US,-26500
2054,2014-01-29,NL,GB,16000
2055,2014-01-29,GB,NL,-16000
2056,2014-01-29,NL,US,-4932
2057,2014-01-29,US,NL,4932
2063,2014-01-31,US,NL,22000
2062,2014-01-31,NL,US,-22000
2061,2014-01-31,GB,NL,-8000
2060,2014-01-31,NL,GB,8000
2059,2014-01-31,GB,US,-28000
2058,2014-01-31,US,GB,28000
2064,2014-02-03,US,GB,125
2065,2014-02-03,GB,US,-125
2066,2014-02-03,NL,GB,10500
2067,2014-02-03,GB,NL,-10500
2068,2014-02-03,NL,US,-1000
2069,2014-02-03,US,NL,1000
2075,2014-02-04,US,NL,18000
2074,2014-02-04,NL,US,-18000
2073,2014-02-04,GB,NL,17000
2070,2014-02-04,US,GB,82500
2071,2014-02-04,GB,US,-82500
2072,2014-02-04,NL,GB,-17000
2076,2014-02-05,US,GB,7750
2077,2014-02-05,GB,US,-7750
2078,2014-02-05,NL,GB,11000
2079,2014-02-05,GB,NL,-11000
2080,2014-02-05,NL,US,-10750
2081,2014-02-05,US,NL,10750
2087,2014-02-06,US,NL,4750
2086,2014-02-06,NL,US,-4750
2085,2014-02-06,GB,NL,-4375
2082,2014-02-06,US,GB,3250
2083,2014-02-06,GB,US,-3250
2084,2014-02-06,NL,GB,4375
2093,2014-02-07,US,NL,2500
2091,2014-02-07,GB,NL,-6000
2088,2014-02-07,US,GB,6750
2089,2014-02-07,GB,US,-6750
2090,2014-02-07,NL,GB,6000
2092,2014-02-07,NL,US,-2500
2098,2014-02-10,NL,US,-6000
2099,2014-02-10,US,NL,6000
2097,2014-02-10,GB,NL,6500
2096,2014-02-10,NL,GB,-6500
2095,2014-02-10,GB,US,-2000
2094,2014-02-10,US,GB,2000
2100,2014-02-12,US,GB,22750
2101,2014-02-12,GB,US,-22750
2102,2014-02-12,NL,GB,4000
2103,2014-02-12,GB,NL,-4000
2104,2014-02-12,NL,US,-94
2105,2014-02-12,US,NL,94
2111,2014-02-13,US,NL,18000
2110,2014-02-13,NL,US,-18000
2109,2014-02-13,GB,NL,-19000
2108,2014-02-13,NL,GB,19000
2107,2014-02-13,GB,US,-26750
2106,2014-02-13,US,GB,26750
2112,2014-02-14,US,GB,0
2113,2014-02-14,GB,US,0
2114,2014-02-14,NL,GB,3375
2115,2014-02-14,GB,NL,-3375
2116,2014-02-14,NL,US,8000
2117,2014-02-14,US,NL,-8000
2123,2014-02-19,US,NL,250
2122,2014-02-19,NL,US,-250
2121,2014-02-19,GB,NL,-23188
2120,2014-02-19,NL,GB,23188
2119,2014-02-19,GB,US,-29500
2118,2014-02-19,US,GB,29500
2124,2014-02-21,US,GB,0
2125,2014-02-21,GB,US,0
2126,2014-02-21,NL,GB,3000
2127,2014-02-21,GB,NL,-3000
2128,2014-02-21,NL,US,10125
